token_address,decimals
0x7686580832538Db111b5b0d3CCdE907382561Dc9,18
0xCA0e7269600d353F70b14Ad118A49575455C0f2f,18
0xBF23F7917ca94Bd9EF7e560f4BB47b5bf345e63B,18
0x8eEF5a82E6Aa222a60F009ac18c24EE12dBf4b41,18
0x911972D8b39C56c1aEa194785f8aa51630c6E9A3,18
0x21f0aac9F532bF654DE8dF9a9361A27ebC6Fb627,18
0x3A885742767291528732Ac8C13CAB2053B3E65F4,18
0xD6F98226521827fFf18bBF6CC211fa8Ae080f093,18
0xcfCbd5c6FbbAc2183BD76B5CAa4bD86FA0953DD6,18
0x1bE3Cc2C09699Be03a7fc307abFFcB3bA3Ef2F00,18
0xC2F78656E451fdEFcAB3e6F48E2d2663384B76ea,18
0x4744085dEeA77aCaE59d8D77E4911aD2F5a3707b,18
0x30e110750D95Bc3660026FAE73514720d963d26a,18
0x7cf0BD6B354E9db7eF4dE0C767023F633BCF406F,18
0x85D3016f550Cb82eca7382D288702f80CD1563DB,18
0xF1E42Cde4008c9660087C020c0d267f16d2a0bB8,18
0x3158e7FDFEacD9Cb6744fb922F68d83321c0Da64,18
0x01d8c1b8C8FE72228052db95c52D2FC8E29D20C6,18
0x1c79ab32C66aCAa1e9E81952B8AAa581B43e54E7,4
0xfA2757d5875e9EF3165e41a634f7F8314b2bDF25,18
0x1754f171B6Ef3eE06bF4192507E08D0C57c732b4,18
0x49d7785FD57b3b4142ffC9Abbd1EA271F6aC46F9,18
0xB8A05C88fc4Bf907BE4161b0eD066b2c2e33FAD6,18
0x707dC880C01c71FecF13B7353E161A84E96E5E9c,3
0xF856fd55934C15abA30B4cf76F72E0e48EECafb8,18
0x39891f70DE0EeB0533CBEe722c1C356A0360F4cC,18
0x2101Ca7684A32773537c72ad2FDD62FEd3f175bB,18
0xB423c1fb5414f0711c71181995FF59FfA6D31146,18
0xdeFCb64c13442D40db6e45CF7fE1E064e5E360C9,18
0x889eFB523cc39590B8483EB9491890AC71407f64,18
0xfC1E690f61EFd961294b3e1Ce3313fBD8aa4f85d,18
0x2f05aAa1C54d4A80eD5c142573AF382043cc9487,18
0x5f8A35021F1C9BE802000Ca141d7EeeE577Df7FD,18
0x638204Db9a8A24cF329BFaCD9b9f64cdFabb4b0b,18
0xc34Ef872a751A10E2a80243eF826ec0942fE3F14,18
0x9F295d05bAeE0E95F52aC1db0C2bDc26A226e4BB,18
0xB42Ab94Ef42C18Aaa2d5Ff5a17dDA960469F1234,18
0xd26A30363EfCA87b59008296Ea16113F8342EF80,18
0x109c116066681fAC29dBF884Bf56467Fa27b2Ba3,18
0x5D1b1019d0Afa5E6cc047B9e78081D44cc579FC4,18
0xfD925D341f994f7cFb4a66F6594994F24551EEfa,18
0x192E9d29D43db385063799BC239E772c3b6888F3,18
0xc07EB91961662D275E2D285BdC21885A4Db136B0,8
0xA585cb4E6E833D6Fa55a992E75B9eE0743b23D69,8
0x11C1dB36e54aeEcC3F190d67E1007053C2bBd957,18
0xfBe122D0ba3c75e1F7C80bd27613c9f35B81FEeC,8
0x23b7f3A35bda036e3B59A945E441E041E6B11101,18
0xEdc648E4D704192070b1Ccf8e585c7215B7e6fC1,18
0x687174f8C49ceb7729D925C3A961507ea4Ac7b28,18
0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,18
0x66D1B01c0Fd7c2D8718F0997494b53Ff5C485688,18
0x8780cFa6025Ec80353579ABFb32787143738e40E,18
0xDea67845A51E24461D5fED8084E69B426AF3D5Db,18
0x71B843Ec746a0f0185d3B298C242a36D99b66452,18
0x6768063279E2B185Dc0c972b97f11f231d0B45ad,18
0xd722D6339445ab1F6adCdE0252E3f9913bD55A00,18
0x4a57E687b9126435a9B19E4A802113e266AdeBde,18
0xfF20817765cB7f73d4bde2e66e067E58D11095C2,18
0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,18
0xe0F7Ac8b5aE228Cd748f2D3CD8E6AdedD3E69B18,18
0xC487be31f08cd5a179b381e5F510eC0370c5aC64,18
0xD8e2ab9C647D45F75B14A9Adf568edA01F92fa98,8
0x01b0Fa10144F8D2D37Bd3baEA25eD1EbE2Be5a09,18
0xEc6c782891c351794B2210E3F9523B39f3606BF7,8
0x56021b1b327eBE1eed2182A74d5f6a9a04eB2C73,18
0xEc8b40de9d9272350A5342d842c42BD147A28706,18
0xDEd6dCeBef3DD52b70B6fe3F1297faBDF329e4c6,18
0xF82E519b9D993c6C433dCBeA8fDebE9b6366772b,18
0x4360c56DcB5A549531971433CAC8E7D0E68D19e1,18
0xa03Bcd48ed0eaf1200c5FFAD0C7ae2409fC7b360,18
0xC28E27870558cF22ADD83540d2126da2e4b464c2,18
0xC5f2EAA7783f537d816403ab5375a964fE6b99fF,18
0xbf2179859fc6D5BEE9Bf9158632Dc51678a4100e,18
0x53C1EA73B6c2ac1A7D0569733c138503ABF81118,18
0xC48c396eA7DD50cffc60CdEb124Dc0CD70C3f785,8
0x081027Cdfbf716d89E88CeD032f2657152b5431E,18
0x8f314d1834aD413deF0f60Ae97Df1a91244b2feD,18
0x2CF91f8E5313EbeF0A51146C0e7853Ba4Ad5c2E6,18
0x3D06b3C00294ee88fC64215df6EC0365B00274bb,18
0x675E7d927Af7e6D0082e0153dc3485B687a6F0ad,18
0xF0FAC7104aAC544e4a7CE1A55ADF2B5a25c65bD1,18
0x0ca27E21b69b0d09DACfCAf7E2427B6806B4F097,18
0xeaFE60F085CF2012CF29553a58ea947D67bFbDdE,18
0xBE053ABFF9a8Cad24296102bA4fE83c1EE709062,18
0xB2E260F12406c401874EcC960893C0f74Cd6aFcd,18
0xEC3dc3Fd8E1C9B8a3C7e8D84e33872a912C3494b,18
0x5EB0C6d82DCDd85407c99CA693aA331C481ad7f7,18
0xb6C8bDdcA1d8F8b6424bb591352c75DED95f9Da3,18
0x53c00926416563ca14e99cA8387122D3Cb09673F,18
0xC7BcFeB0E652F75DabCd4F6335Cd6741d70bF341,18
0xB354F6204c643e991c75025f0fD2639c920C7106,18
0x637770bfe3036b2f40973CB436dC0095998da89f,18
0x2DC2e554Ea62BB1b5F4E5921425cb02D803052c2,8
0xf98b08E72493b8A565BDEFC8E82e04a2447D6294,8
0x91d683Dd188904F31f21525e0276719E081Ff4eE,8
0x2016cbb72f46055d5FF87129C59f46970dEf3158,18
0xED324E10e9ca6797412a1b7D1666594FC73eEa50,18
0x97C053a40ea17c8b7597f8146A56d52ce50602D8,18
0x380675e4D4D81c81ae3F471326f8eEf2178222A9,18
0xAB63C325A492Ba27788A7DA006aea8b493aDAE9b,18
0x3d8a4DbAD3189E8BC07319E7d198a3C280998c2F,18
0xc75fBBA6f5Ec3AcDb60307b8278De1D2AAc99471,18
0x4ccb3C1c10eeC6f430eC15A3414BEC27ee5CC1d3,8
0xEF69B5697f2Fb0345cC680210fD39b593a2f9684,18
0xd4dEc6189514218229589c10db3F14B4BaA42243,18
0x8E45Ba65b67674d359Eb87364981Fa50579a0606,18
0x919D3a363776B1ceec9352610c82dfaf80Edc32d,18
0x0C71610d0bfAc6687Bc7BEa42B599F0b4609CD00,18
0x4b7DfAe2567181E54776337C840e142ACb42AA1F,18
0x1E18821E69B9FAA8e6e75DFFe54E7E25754beDa0,18
0xaE0dc81E68BfC2430f30A97cA62343d56aA0BE02,18
0x7806A1b2B6056cda57d3E889a9513615733E2B66,0
0xB4272071eCAdd69d933AdcD19cA99fe80664fc08,18
0x2edD12Ca66379787594d9C819cDb4C9f666889bD,18
0x38c4102D11893351cED7eF187fCF43D33eb1aBE6,18
0xCAa700D1243916bDA7AC24f301Ea5B7AB07f0724,18
0xEd0439EACf4c4965AE4613D77a5C2Efe10e5f183,18
0x1FC46937F5F4AE462A121A51EB458CdEe2aF50A9,18
0x1c1f6F7C402A8E04BE53806d5A7c1Bc9826800ec,8
0x7B3f7bD5921E6CB62fd871732882bf6659BaCD7c,18
0xC4469530ecA3Aa0cb7ffC045fB88c2f38F6815aD,18
0x4F413194B3e87e9B7e4EDE6a80d13A9F4AEa1f77,8
0x9B6133b1f7CD394D0Dd111B2D87d13220A983718,18
0xbBE5C81412Bad19877300d63CC8D8264A154091E,18
0x5da049cbfa037F5f91f72C1692842D820052FF85,18
0xE0062E8DE3734b04aB94976Cb5F160315f3c3409,18
0x67C5870b4A41D4Ebef24d2456547A03F1f3e094B,2
0x76761e2d2cDCEDDF2598842A09026e78D0eb51CC,12
0xdeeb40536E94be7226b77fb89d7D3CD65A82fb85,18
0x68261D79fcFbd316fD219242A66B8eaE81124b9F,9
0xCb9E2a1AD6489D55022cD523BA0D5ef8881Fb32d,18
0x50A8cd411585Cff053fbD4cAdb5236C5AFD0D164,18
0x219605c204C117fE51D62c2B89984267B78c2571,18
0x4855d20D3e682e25c66A8B23baC3f2Ab009E7C0B,18
0x44705708DCE96119e72c2549d07F48392f093489,18
0x67396DCbb504133FE5c250b66f2cb1e8b8f49223,18
0x619108560F0A3a0F2B38840B40E9456070294fA0,0
0xF1a2e4cd8D049867205D464E0657Ba65de573E15,18
0xeA7A49583C897676AdBb8979c05CbA851e6d7742,0
0xdF5e0e81Dff6FAF3A7e52BA697820c5e32D806A8,18
0xd2f64E9e2C4Ed891F835Eca3c01D3bd5bB52ebE8,18
0xF970b8E36e23F7fC3FD752EeA86f8Be8D83375A6,18
0xeEAD064EEEe161126C99dcdc7c860F25f42772be,18
0x065CcF8D682995bE66e38eaeE3C2475f636634AB,18
0xD2ba1c9cE43D27F7cdD0c19FdecE00dA3E2A4E7e,18
0xB0BFB1E2F72511cF8b4D004852E2054d7b9a76e1,18
0x07872C1D399Ba89235AD5CE3c2366350FD1198f2,18
0xF607728C2D2AeAb52767041B78011659F4A4aC64,18
0xEE5C75c2f1e8892c84d6d32B730Eff5C4181Bd10,18
0xd01fE607E2435ae64337c001576eC8C1e88c383f,18
0xa3499b6392130B3e6aA2486b8B12B72ccb98280b,18
0x9a5A0b5F710c0a67E9F41Ffb94a0074cbCdFfAd8,18
0x3A1c1d1c06bE03cDDC4d3332F7C20e1B37c97CE9,18
0x4AC253E2Ba08C9b0BdE8007F23C4ff81eDF281Ed,18
0x4f1F2c3E4Cb87866eE0A483F90b80A4f14514BB0,4
0xaCdf15099dA1291D035C77726D41dEf4CDfF2Ed5,10
0x94939D55000B31B7808904a80aA7Bab05eF59Ed6,18
0x6DBA1B0448a00C966Bffc02f3F8dC1e137f54Da0,18
0xB2279B6769CFBa691416F00609b16244c0cF4b20,18
0x6Ff299Ba62C962E21b4A3B6200B2F9E1A8cdDbde,18
0x6867958907fb5A7064748388221da5209184409E,18
0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,18
0xE58E751abA3B9406367B5F3CbC39c2Fa9B519789,18
0x514910771AF9Ca656af840dff83E8264EcF986CA,18
0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,18
0xa05eA51f635B36E7Fc112d710A64574c77e5Ec27,18
0x203D7E546703B9C76050E00A3AfC3468DcA542D3,18
0x930eD81ad809603baf727117385D01f04354612E,18
0xD7B7d3C0bdA57723Fb54ab95Fd8F9EA033AF37f2,18
0x15d3308DF4DC71Ed8B9D39ec37a8c1AEb21DaEF9,18
0x7153ed7Cd729b3A99F372c618845BF5775aDB619,18
0x89F1FA9726F0da0Af566234385B824f29ad9e45E,18
0xBF0344F62ddf8cCa45F2C91f76fE98DAac493AA5,18
0xED0a71669c422b7ac8DD26d5838b5eb6fB3D2936,18
0xE534F4f727d7F07B31eD6051e893F3dA2BE4d455,6
0x4c081D8EC752C8cA6309149E3ad07747b2576401,18
0x5F7F20302C8Ef418FA117ECB842FC291f8140Abf,18
0xB2AfFe0E8B58724F1768f6B375F6f4B670d7887f,18
0x40a1De985db8E414349dF2581f27469Fa216e444,18
0x58b6A8A3302369DAEc383334672404Ee733aB239,18
0x6E3aBC74a5f6d71BE82862BCd5B64C88Ad612691,18
0x92B929275766223eD25dA776b9923EB430A1B08B,4
0xFaCd52ce3a72B986F94AED6a48ABEC09462F6f96,18
0x4FeA2109624A515968167d4015e54f70D28435eE,4
0x6b92B5F464C87FE83B7bAB21fdcaA979Fc820F91,18
0xf652A96537616187a7Ba0933f48d292e4A8499a8,18
0x260691998eA895BFEA89bEA39076292707084d03,18
0xC5b22157c321debE8E1f85aD525e58Cc80184D64,4
0x8E38d705190B6702e07579D09b7722a8FeE42d9c,18
0x451C2220a761DC5759E5c6D17bD28A568318A26B,18
0xc5Fc1b015B67d505d3A798651Fc74e66a3018a63,18
0x7fbFCD8ae2DdDB9432373499F29F331918F0DEa0,12
0x219Fd58D45129FBad8d57f19F5b37D6b9f70178b,18
0x8Ed5AFCb8877624802a0CBfb942C95c2B7c87146,18
0x3e28bC1D7f61c8B0f41414B294044DB4FCDe9436,18
0xfd13DF43b4f3782c425891bBE8B50A44780e59cD,18
0x6b51Beeaa7D6704D48d088Ec95735e21459385f0,18
0x919FbD2ccE542d53FF0021aa0Bbe26D99bd00EEd,18
0xA974c709cFb4566686553a20790685A47acEAA33,18
0x4DC3643DbC642b72C158E7F3d2ff232df61cb6CE,18
0x9F6B6eAa172b4A5b502ae05ecd087443aC8C4c5f,18
0xFC863061eeF857D438Fa4B21c76899fB3C38598e,18
0xf0bD8CcA6FB7C17bb11f37aeB1486C245c7AE304,18
0xB97872D21E266a6ef3eb60b89cA6B6B72429712C,18
0x5aEB5282B6f613885118577178bE6051f9386654,18
0x65Dd028d456854C3D4c37Ede685D332BE7e58c93,18
0x025463Ad1c0325eA884f4ebA3c97562bd1e4766a,18
0xd90B53F1A0d4e46D2078AD964cF6131312D39b64,18
0x2d8A2f476a6120DBB85eaC74e6a03A4b945F0292,18
0xf64cd36aB72CABda6F08F5F3b5f70a96A113bc4d,18
0xea004e8FA3701B8E58E41b78D50996e0f7176CbD,18
0x922C191570aB728330462bA87aa2C965f6e538E6,18
0xD7EFB00d12C2c13131FD319336Fdf952525dA2af,4
0xc14596DD246028Ec60f4134CeDCf6912BF569a1B,18
0xF433089366899D83a9f26A773D59ec7eCF30355e,8
0xaF20b44C1C651D1d29cFB916eE2A0630B828Eb7A,18
0x7Ee352F173C9B7c666248547fa681F43ebe72978,18
0xf0A5598335Ba21E06A67590ccfBa0b4075f2E866,18
0xDE6CDd39f862f647082BfF46cBEb228A662858c6,18
0x59AD6061A0be82155E7aCcE9F0C37Bf59F9c1e3C,18
0x7f9A00E03c2E53A3aF6031C17A150DBeDaAab3dC,18
0xcfFA5440250a2e9ca8aebc02662dF287eF60Cf66,18
0x56aCd2E672264f1118EAE55364E31F6DE080d9A8,18
0x6a81de75cCB4dd12Aa118bEcfb24d242853614aD,18
0x6f83c2381642c215C47D8c52bAA6faDd6b67e326,18
0x97d8Cc53bee67872Ae4Ee5DD904389fE992e509a,18
0x94E18801aB975A1f2cbe42ACC2Eb49DD1eDD7fFc,18
0xC9f3b71B6624624adC5dd3F67452896B7bEa6ffB,18
0xd69DCDA0C110031394E3274B1846FDF118d9eFCF,18
0x5BEfBB272290dD5b8521D4a938f6c4757742c430,18
0x82a5B56b600a0A4f7FDf78b246e68E07842Ec3f0,18
0x49aA5200038524442c408D382FDf0136eaA01B69,18
0x8d1Bdee8a26696349B2acB3032e92e2A74B3Afa3,18
0x5daF81a29D73B76Ed6e495a0C6a4c7643F2BCEA8,18
0x26227d4534af4F04ef2FB8246f682F4c89Ce6507,18
0x2728E21B1426B554139E2a23E3d8de83f449F531,9
0x6d4e1F9352c54AB96B12e740b6123291CD0485ee,18
0x613ECcEC107C94Dca67a4Bd56CCEF0767Cc63236,18
0xE66747a101bFF2dBA3697199DCcE5b743b454759,18
0xd546Db3282B77b3e71cb287061422Dc9310fbEEd,18
0x5BB09Eb25efA49Ef89513539a142b52C398f43ca,18
0x2FB9d0C728bcea2A66a3Bf2e3126594Bc5b8BB24,18
0xd03B6ae96CaE26b743A6207DceE7Cbe60a425c70,18
0xccf7f60b4e57aa6A20edA0f77CD3FA07B2fBB548,18
0x00bC4bCd7308beF72d039003cb59492A20835801,18
0x69DD2F1268697B6D793f04D66F9b173799d1eF53,18
0x7AfC479676573Ea08a7d8BA414b8048093C51614,18
0xa93406Ef1fD1B88c82EB6beA879cda17414A9e58,18
0x48b7E408D19CA5a940638bD4337833B583B1B460,2
0x4083eA47cBBcc2c39ed9803eA5BbA88b15f9D23F,18
0x12e033Ce69f535436a4Be72f4bDFD6e6795ba943,18
0x21B0B7681771AedE25C1CBE79bc0e77eAE2eC382,18
0x3f00eA1F39AbFffCBB58ea1Cc7e6ccb3D455f0D9,18
0x6eB4bfa928cB0e92cA0826E4b7E67828C3D57E01,18
0x1d00A0587F178bEf239C8AAe93dF734d1e70C579,18
0xf6d560d3134d20FF02BeF7dae61b1E873F45dFA1,18
0x2b5091072D589993D7f1509AD1871f75023035DF,18
0x0C6f5F7D555E7518f6841a79436BD2b1Eef03381,18
0x2c85966c8382f88F9B8F6FefdC1370a6Ef5a4525,18
0xCE7A56be0AFEe8d370B721B3E2CDCD28b1711DBb,18
0xB24f135C954b71B75dD413b288835b5a8d4AFa74,18
